time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.4940E-11   1655.741   1038.652       0.586      0.041     0.63740849E+27    13556.140522722
 0.4950E-11   1653.089   1038.797       0.586      0.041     0.63646156E+27    13556.140521969
 0.4960E-11   1650.460   1038.940       0.586      0.041     0.63551893E+27    13556.140521171
 0.4970E-11   1647.855   1039.083       0.586      0.041     0.63458059E+27    13556.140520402
 0.4980E-11   1645.272   1039.225       0.586      0.041     0.63364649E+27    13556.140519641
 0.4990E-11   1642.711   1039.366       0.586      0.041     0.63271660E+27    13556.140518906
 0.5000E-11   1640.173   1039.506       0.586      0.041     0.63179090E+27    13556.140518130
 0.5010E-11   1637.656   1039.646       0.587      0.041     0.63086935E+27    13556.140517435
 0.5020E-11   1635.161   1039.784       0.587      0.041     0.62995193E+27    13556.140516670
 0.5030E-11   1632.687   1039.922       0.587      0.041     0.62903859E+27    13556.140515984
 0.5040E-11   1630.234   1040.059       0.587      0.040     0.62812931E+27    13556.140515196
 0.5050E-11   1627.801   1040.195       0.587      0.040     0.62722406E+27    13556.140514521
 0.5060E-11   1625.389   1040.330       0.587      0.040     0.62632281E+27    13556.140513797
 0.5070E-11   1622.997   1040.465       0.587      0.040     0.62542554E+27    13556.140513094
 0.5080E-11   1620.625   1040.598       0.587      0.040     0.62453221E+27    13556.140512396
 0.5090E-11   1618.272   1040.731       0.587      0.040     0.62364279E+27    13556.140511733
 0.5100E-11   1615.938   1040.864       0.587      0.040     0.62275725E+27    13556.140511014
 0.5110E-11   1613.624   1040.995       0.587      0.040     0.62187557E+27    13556.140510340
 0.5120E-11   1611.328   1041.126       0.587      0.040     0.62099773E+27    13556.140509647
 0.5130E-11   1609.051   1041.256       0.588      0.040     0.62012368E+27    13556.140508976
 0.5140E-11   1606.793   1041.385       0.588      0.040     0.61925341E+27    13556.140508310
 0.5150E-11   1604.552   1041.514       0.588      0.040     0.61838688E+27    13556.140507645
 0.5160E-11   1602.329   1041.641       0.588      0.039     0.61752408E+27    13556.140506951
 0.5170E-11   1600.124   1041.768       0.588      0.039     0.61666497E+27    13556.140506331
 0.5180E-11   1597.937   1041.895       0.588      0.039     0.61580953E+27    13556.140505685
 0.5190E-11   1595.766   1042.021       0.588      0.039     0.61495772E+27    13556.140505047
 0.5200E-11   1593.613   1042.146       0.588      0.039     0.61410954E+27    13556.140504433
 0.5210E-11   1591.476   1042.270       0.588      0.039     0.61326495E+27    13556.140503743
 0.5220E-11   1589.356   1042.394       0.588      0.039     0.61242392E+27    13556.140503126
 0.5230E-11   1587.252   1042.517       0.588      0.039     0.61158643E+27    13556.140502490
 0.5240E-11   1585.164   1042.639       0.588      0.039     0.61075246E+27    13556.140501888
 0.5250E-11   1583.092   1042.760       0.588      0.039     0.60992198E+27    13556.140501287
 0.5260E-11   1581.037   1042.881       0.589      0.039     0.60909497E+27    13556.140500635
 0.5270E-11   1578.996   1043.002       0.589      0.039     0.60827140E+27    13556.140500040
 0.5280E-11   1576.971   1043.121       0.589      0.039     0.60745125E+27    13556.140499460
 0.5290E-11   1574.962   1043.241       0.589      0.039     0.60663450E+27    13556.140498829
 0.5300E-11   1572.967   1043.359       0.589      0.038     0.60582112E+27    13556.140498267
 0.5310E-11   1570.987   1043.477       0.589      0.038     0.60501109E+27    13556.140497665
 0.5320E-11   1569.022   1043.594       0.589      0.038     0.60420438E+27    13556.140497101
 0.5330E-11   1567.072   1043.711       0.589      0.038     0.60340098E+27    13556.140496499
 0.5340E-11   1565.136   1043.826       0.589      0.038     0.60260087E+27    13556.140495932
 0.5350E-11   1563.214   1043.942       0.589      0.038     0.60180401E+27    13556.140495340
 0.5360E-11   1561.306   1044.057       0.589      0.038     0.60101039E+27    13556.140494753
 0.5370E-11   1559.412   1044.171       0.589      0.038     0.60021998E+27    13556.140494220
 0.5380E-11   1557.531   1044.284       0.589      0.038     0.59943277E+27    13556.140493627
 0.5390E-11   1555.664   1044.397       0.589      0.038     0.59864873E+27    13556.140493068
 0.5400E-11   1553.811   1044.510       0.590      0.038     0.59786785E+27    13556.140492549
 0.5410E-11   1551.971   1044.621       0.590      0.038     0.59709009E+27    13556.140491976
 0.5420E-11   1550.144   1044.733       0.590      0.038     0.59631544E+27    13556.140491419
 0.5430E-11   1548.330   1044.843       0.590      0.038     0.59554389E+27    13556.140490889
 0.5440E-11   1546.529   1044.954       0.590      0.037     0.59477540E+27    13556.140490351
 0.5450E-11   1544.740   1045.063       0.590      0.037     0.59400996E+27    13556.140489788
 0.5460E-11   1542.964   1045.172       0.590      0.037     0.59324755E+27    13556.140489255
 0.5470E-11   1541.200   1045.281       0.590      0.037     0.59248814E+27    13556.140488750
 0.5480E-11   1539.449   1045.389       0.590      0.037     0.59173173E+27    13556.140488228
 0.5490E-11   1537.710   1045.496       0.590      0.037     0.59097829E+27    13556.140487668
 0.5500E-11   1535.983   1045.603       0.590      0.037     0.59022779E+27    13556.140487165
 0.5510E-11   1534.268   1045.709       0.590      0.037     0.58948023E+27    13556.140486649
 0.5520E-11   1532.564   1045.815       0.590      0.037     0.58873558E+27    13556.140486138
 0.5530E-11   1530.872   1045.920       0.590      0.037     0.58799382E+27    13556.140485662
 0.5540E-11   1529.192   1046.025       0.590      0.037     0.58725494E+27    13556.140485142
 0.5550E-11   1527.523   1046.129       0.591      0.037     0.58651891E+27    13556.140484627
 0.5560E-11   1525.866   1046.233       0.591      0.037     0.58578572E+27    13556.140484141
 0.5570E-11   1524.219   1046.336       0.591      0.037     0.58505535E+27    13556.140483657
 0.5580E-11   1522.584   1046.439       0.591      0.037     0.58432779E+27    13556.140483139
 0.5590E-11   1520.959   1046.541       0.591      0.037     0.58360300E+27    13556.140482673
 0.5600E-11   1519.346   1046.643       0.591      0.036     0.58288099E+27    13556.140482174
 0.5610E-11   1517.743   1046.744       0.591      0.036     0.58216172E+27    13556.140481701
 0.5620E-11   1516.150   1046.845       0.591      0.036     0.58144518E+27    13556.140481204
 0.5630E-11   1514.568   1046.945       0.591      0.036     0.58073136E+27    13556.140480739
 0.5640E-11   1512.997   1047.045       0.591      0.036     0.58002024E+27    13556.140480251
 0.5650E-11   1511.436   1047.144       0.591      0.036     0.57931179E+27    13556.140479783
 0.5660E-11   1509.885   1047.243       0.591      0.036     0.57860601E+27    13556.140479344
 0.5670E-11   1508.344   1047.342       0.591      0.036     0.57790288E+27    13556.140478862
 0.5680E-11   1506.813   1047.440       0.591      0.036     0.57720238E+27    13556.140478401
 0.5690E-11   1505.292   1047.537       0.591      0.036     0.57650449E+27    13556.140477928
 0.5700E-11   1503.781   1047.634       0.591      0.036     0.57580920E+27    13556.140477499
 0.5710E-11   1502.279   1047.731       0.591      0.036     0.57511650E+27    13556.140477028
 0.5720E-11   1500.788   1047.827       0.592      0.036     0.57442635E+27    13556.140476585
 0.5730E-11   1499.305   1047.923       0.592      0.036     0.57373876E+27    13556.140476146
 0.5740E-11   1497.832   1048.018       0.592      0.036     0.57305371E+27    13556.140475686
 0.5750E-11   1496.369   1048.113       0.592      0.036     0.57237117E+27    13556.140475253
 0.5760E-11   1494.914   1048.207       0.592      0.035     0.57169114E+27    13556.140474791
 0.5770E-11   1493.469   1048.301       0.592      0.035     0.57101360E+27    13556.140474378
 0.5780E-11   1492.033   1048.394       0.592      0.035     0.57033853E+27    13556.140473937
 0.5790E-11   1490.606   1048.487       0.592      0.035     0.56966592E+27    13556.140473503
 0.5800E-11   1489.187   1048.580       0.592      0.035     0.56899576E+27    13556.140473077
 0.5810E-11   1487.778   1048.672       0.592      0.035     0.56832802E+27    13556.140472648
 0.5820E-11   1486.377   1048.764       0.592      0.035     0.56766270E+27    13556.140472226
 0.5830E-11   1484.985   1048.856       0.592      0.035     0.56699978E+27    13556.140471780
 0.5840E-11   1483.601   1048.947       0.592      0.035     0.56633924E+27    13556.140471373
 0.5850E-11   1482.226   1049.037       0.592      0.035     0.56568108E+27    13556.140470988
 0.5860E-11   1480.860   1049.127       0.592      0.035     0.56502527E+27    13556.140470565
 0.5870E-11   1479.501   1049.217       0.592      0.035     0.56437181E+27    13556.140470151
 0.5880E-11   1478.151   1049.306       0.592      0.035     0.56372068E+27    13556.140469754
 0.5890E-11   1476.810   1049.395       0.592      0.035     0.56307186E+27    13556.140469336
 0.5900E-11   1475.476   1049.484       0.593      0.035     0.56242534E+27    13556.140468924
 0.5910E-11   1474.150   1049.572       0.593      0.035     0.56178112E+27    13556.140468496
 0.5920E-11   1472.832   1049.660       0.593      0.035     0.56113917E+27    13556.140468144
 0.5930E-11   1471.523   1049.747       0.593      0.035     0.56049948E+27    13556.140467745
 0.5940E-11   1470.221   1049.834       0.593      0.034     0.55986204E+27    13556.140467325
 0.5950E-11   1468.926   1049.921       0.593      0.034     0.55922684E+27    13556.140466965
 0.5960E-11   1467.640   1050.007       0.593      0.034     0.55859386E+27    13556.140466552
 0.5970E-11   1466.361   1050.093       0.593      0.034     0.55796309E+27    13556.140466131
 0.5980E-11   1465.090   1050.179       0.593      0.034     0.55733452E+27    13556.140465777
 0.5990E-11   1463.826   1050.264       0.593      0.034     0.55670813E+27    13556.140465389
 0.6000E-11   1462.569   1050.349       0.593      0.034     0.55608391E+27    13556.140465009
 0.6010E-11   1461.320   1050.433       0.593      0.034     0.55546185E+27    13556.140464669
 0.6020E-11   1460.078   1050.517       0.593      0.034     0.55484194E+27    13556.140464281
 0.6030E-11   1458.844   1050.601       0.593      0.034     0.55422417E+27    13556.140463912
 0.6040E-11   1457.616   1050.684       0.593      0.034     0.55360852E+27    13556.140463523
 0.6050E-11   1456.396   1050.767       0.593      0.034     0.55299498E+27    13556.140463169
 0.6060E-11   1455.183   1050.850       0.593      0.034     0.55238353E+27    13556.140462778
 0.6070E-11   1453.976   1050.932       0.593      0.034     0.55177418E+27    13556.140462433
 0.6080E-11   1452.777   1051.014       0.593      0.034     0.55116689E+27    13556.140462050
 0.6090E-11   1451.585   1051.096       0.594      0.034     0.55056168E+27    13556.140461681
 0.6100E-11   1450.399   1051.177       0.594      0.034     0.54995851E+27    13556.140461311
 0.6110E-11   1449.220   1051.258       0.594      0.034     0.54935738E+27    13556.140460961
 0.6120E-11   1448.048   1051.338       0.594      0.034     0.54875828E+27    13556.140460624
 0.6130E-11   1446.882   1051.419       0.594      0.034     0.54816120E+27    13556.140460269
 0.6140E-11   1445.723   1051.499       0.594      0.033     0.54756613E+27    13556.140459926
 0.6150E-11   1444.571   1051.578       0.594      0.033     0.54697305E+27    13556.140459564
 0.6160E-11   1443.425   1051.657       0.594      0.033     0.54638195E+27    13556.140459217
 0.6170E-11   1442.285   1051.736       0.594      0.033     0.54579283E+27    13556.140458860
 0.6180E-11   1441.152   1051.815       0.594      0.033     0.54520567E+27    13556.140458526
 0.6190E-11   1440.025   1051.893       0.594      0.033     0.54462046E+27    13556.140458163
 0.6200E-11   1438.905   1051.971       0.594      0.033     0.54403719E+27    13556.140457850
 0.6210E-11   1437.790   1052.049       0.594      0.033     0.54345585E+27    13556.140457496
 0.6220E-11   1436.682   1052.126       0.594      0.033     0.54287643E+27    13556.140457148
 0.6230E-11   1435.580   1052.203       0.594      0.033     0.54229892E+27    13556.140456821
 0.6240E-11   1434.484   1052.280       0.594      0.033     0.54172330E+27    13556.140456508
 0.6250E-11   1433.394   1052.356       0.594      0.033     0.54114958E+27    13556.140456175
 0.6260E-11   1432.310   1052.432       0.594      0.033     0.54057773E+27    13556.140455829
 0.6270E-11   1431.232   1052.508       0.594      0.033     0.54000775E+27    13556.140455517
 0.6280E-11   1430.160   1052.583       0.594      0.033     0.53943963E+27    13556.140455170
 0.6290E-11   1429.093   1052.659       0.594      0.033     0.53887335E+27    13556.140454850
 0.6300E-11   1428.032   1052.733       0.595      0.033     0.53830891E+27    13556.140454545
 0.6310E-11   1426.978   1052.808       0.595      0.033     0.53774630E+27    13556.140454216
 0.6320E-11   1425.928   1052.882       0.595      0.033     0.53718551E+27    13556.140453895
 0.6330E-11   1424.885   1052.956       0.595      0.033     0.53662652E+27    13556.140453588
 0.6340E-11   1423.847   1053.030       0.595      0.033     0.53606934E+27    13556.140453248
 0.6350E-11   1422.814   1053.103       0.595      0.033     0.53551394E+27    13556.140452961
 0.6360E-11   1421.788   1053.176       0.595      0.032     0.53496032E+27    13556.140452635
 0.6370E-11   1420.766   1053.249       0.595      0.032     0.53440847E+27    13556.140452316
 0.6380E-11   1419.750   1053.322       0.595      0.032     0.53385839E+27    13556.140452006
 0.6390E-11   1418.740   1053.394       0.595      0.032     0.53331005E+27    13556.140451695
 0.6400E-11   1417.734   1053.466       0.595      0.032     0.53276346E+27    13556.140451402
 0.6410E-11   1416.734   1053.537       0.595      0.032     0.53221859E+27    13556.140451091
 0.6420E-11   1415.740   1053.609       0.595      0.032     0.53167546E+27    13556.140450804
 0.6430E-11   1414.750   1053.680       0.595      0.032     0.53113403E+27    13556.140450483
 0.6440E-11   1413.766   1053.751       0.595      0.032     0.53059432E+27    13556.140450200
 0.6450E-11   1412.787   1053.821       0.595      0.032     0.53005629E+27    13556.140449884
 0.6460E-11   1411.813   1053.891       0.595      0.032     0.52951996E+27    13556.140449610
 0.6470E-11   1410.844   1053.962       0.595      0.032     0.52898531E+27    13556.140449256
 0.6480E-11   1409.880   1054.031       0.595      0.032     0.52845233E+27    13556.140449001
 0.6490E-11   1408.921   1054.101       0.595      0.032     0.52792100E+27    13556.140448701
 0.6500E-11   1407.967   1054.170       0.595      0.032     0.52739134E+27    13556.140448435
 0.6510E-11   1407.018   1054.239       0.595      0.032     0.52686331E+27    13556.140448137
 0.6520E-11   1406.074   1054.308       0.595      0.032     0.52633693E+27    13556.140447844
 0.6530E-11   1405.135   1054.376       0.596      0.032     0.52581217E+27    13556.140447548
 0.6540E-11   1404.200   1054.444       0.596      0.032     0.52528903E+27    13556.140447264
 0.6550E-11   1403.270   1054.512       0.596      0.032     0.52476750E+27    13556.140446987
 0.6560E-11   1402.345   1054.580       0.596      0.032     0.52424758E+27    13556.140446716
 0.6570E-11   1401.425   1054.647       0.596      0.032     0.52372925E+27    13556.140446417
 0.6580E-11   1400.509   1054.714       0.596      0.032     0.52321251E+27    13556.140446156
 0.6590E-11   1399.598   1054.781       0.596      0.031     0.52269734E+27    13556.140445886
 0.6600E-11   1398.692   1054.848       0.596      0.031     0.52218375E+27    13556.140445589
 0.6610E-11   1397.790   1054.914       0.596      0.031     0.52167172E+27    13556.140445313
 0.6620E-11   1396.893   1054.980       0.596      0.031     0.52116124E+27    13556.140445041
 0.6630E-11   1396.000   1055.046       0.596      0.031     0.52065232E+27    13556.140444762
 0.6640E-11   1395.112   1055.112       0.596      0.031     0.52014493E+27    13556.140444508
 0.6650E-11   1394.228   1055.177       0.596      0.031     0.51963907E+27    13556.140444255
 0.6660E-11   1393.348   1055.242       0.596      0.031     0.51913474E+27    13556.140443979
 0.6670E-11   1392.473   1055.307       0.596      0.031     0.51863192E+27    13556.140443703
 0.6680E-11   1391.602   1055.372       0.596      0.031     0.51813062E+27    13556.140443442
 0.6690E-11   1390.736   1055.436       0.596      0.031     0.51763081E+27    13556.140443170
 0.6700E-11   1389.874   1055.501       0.596      0.031     0.51713250E+27    13556.140442914
 0.6710E-11   1389.016   1055.565       0.596      0.031     0.51663567E+27    13556.140442630
 0.6720E-11   1388.162   1055.628       0.596      0.031     0.51614033E+27    13556.140442399
 0.6730E-11   1387.313   1055.692       0.596      0.031     0.51564645E+27    13556.140442126
 0.6740E-11   1386.467   1055.755       0.596      0.031     0.51515405E+27    13556.140441874
 0.6750E-11   1385.626   1055.818       0.596      0.031     0.51466309E+27    13556.140441603
 0.6760E-11   1384.789   1055.881       0.596      0.031     0.51417359E+27    13556.140441346
 0.6770E-11   1383.956   1055.944       0.596      0.031     0.51368553E+27    13556.140441110
 0.6780E-11   1383.127   1056.006       0.597      0.031     0.51319891E+27    13556.140440847
 0.6790E-11   1382.302   1056.068       0.597      0.031     0.51271372E+27    13556.140440597
 0.6800E-11   1381.481   1056.130       0.597      0.031     0.51222995E+27    13556.140440343
 0.6810E-11   1380.664   1056.192       0.597      0.031     0.51174760E+27    13556.140440079
 0.6820E-11   1379.851   1056.253       0.597      0.031     0.51126665E+27    13556.140439825
 0.6830E-11   1379.042   1056.314       0.597      0.031     0.51078711E+27    13556.140439580
 0.6840E-11   1378.236   1056.375       0.597      0.031     0.51030896E+27    13556.140439363
 0.6850E-11   1377.435   1056.436       0.597      0.030     0.50983220E+27    13556.140439109
 0.6860E-11   1376.637   1056.497       0.597      0.030     0.50935682E+27    13556.140438854
 0.6870E-11   1375.843   1056.557       0.597      0.030     0.50888281E+27    13556.140438615
 0.6880E-11   1375.053   1056.617       0.597      0.030     0.50841018E+27    13556.140438376
 0.6890E-11   1374.267   1056.677       0.597      0.030     0.50793890E+27    13556.140438127
 0.6900E-11   1373.484   1056.737       0.597      0.030     0.50746898E+27    13556.140437900
 0.6910E-11   1372.705   1056.797       0.597      0.030     0.50700041E+27    13556.140437665
 0.6920E-11   1371.930   1056.856       0.597      0.030     0.50653319E+27    13556.140437419
 0.6930E-11   1371.159   1056.915       0.597      0.030     0.50606729E+27    13556.140437167
 0.6940E-11   1370.391   1056.974       0.597      0.030     0.50560273E+27    13556.140436932
 0.6950E-11   1369.626   1057.033       0.597      0.030     0.50513949E+27    13556.140436708
 0.6960E-11   1368.865   1057.091       0.597      0.030     0.50467757E+27    13556.140436472
 0.6970E-11   1368.108   1057.150       0.597      0.030     0.50421696E+27    13556.140436254
 0.6980E-11   1367.355   1057.208       0.597      0.030     0.50375766E+27    13556.140436024
 0.6990E-11   1366.604   1057.266       0.597      0.030     0.50329965E+27    13556.140435804
 0.7000E-11   1365.858   1057.323       0.597      0.030     0.50284294E+27    13556.140435583
 0.7010E-11   1365.114   1057.381       0.597      0.030     0.50238751E+27    13556.140435336
 0.7020E-11   1364.375   1057.438       0.597      0.030     0.50193337E+27    13556.140435103
 0.7030E-11   1363.638   1057.495       0.597      0.030     0.50148050E+27    13556.140434880
 0.7040E-11   1362.905   1057.552       0.597      0.030     0.50102889E+27    13556.140434665
 0.7050E-11   1362.175   1057.609       0.597      0.030     0.50057856E+27    13556.140434425
 0.7060E-11   1361.449   1057.666       0.598      0.030     0.50012947E+27    13556.140434192
 0.7070E-11   1360.726   1057.722       0.598      0.030     0.49968164E+27    13556.140433975
 0.7080E-11   1360.006   1057.778       0.598      0.030     0.49923506E+27    13556.140433777
 0.7090E-11   1359.290   1057.834       0.598      0.030     0.49878971E+27    13556.140433559
 0.7100E-11   1358.577   1057.890       0.598      0.030     0.49834560E+27    13556.140433354
 0.7110E-11   1357.867   1057.945       0.598      0.030     0.49790271E+27    13556.140433134
 0.7120E-11   1357.160   1058.001       0.598      0.030     0.49746105E+27    13556.140432909
 0.7130E-11   1356.457   1058.056       0.598      0.029     0.49702061E+27    13556.140432677
 0.7140E-11   1355.756   1058.111       0.598      0.029     0.49658138E+27    13556.140432468
 0.7150E-11   1355.059   1058.166       0.598      0.029     0.49614335E+27    13556.140432269
 0.7160E-11   1354.365   1058.220       0.598      0.029     0.49570653E+27    13556.140432041
 0.7170E-11   1353.674   1058.275       0.598      0.029     0.49527090E+27    13556.140431838
 0.7180E-11   1352.987   1058.329       0.598      0.029     0.49483646E+27    13556.140431614
 0.7190E-11   1352.302   1058.383       0.598      0.029     0.49440320E+27    13556.140431428
 0.7200E-11   1351.620   1058.437       0.598      0.029     0.49397113E+27    13556.140431225
 0.7210E-11   1350.941   1058.491       0.598      0.029     0.49354022E+27    13556.140431000
 0.7220E-11   1350.266   1058.545       0.598      0.029     0.49311049E+27    13556.140430793
 0.7230E-11   1349.593   1058.598       0.598      0.029     0.49268192E+27    13556.140430587
 0.7240E-11   1348.923   1058.651       0.598      0.029     0.49225450E+27    13556.140430392
 0.7250E-11   1348.257   1058.704       0.598      0.029     0.49182824E+27    13556.140430165
 0.7260E-11   1347.593   1058.757       0.598      0.029     0.49140313E+27    13556.140429988
 0.7270E-11   1346.932   1058.810       0.598      0.029     0.49097916E+27    13556.140429768
 0.7280E-11   1346.274   1058.862       0.598      0.029     0.49055633E+27    13556.140429581
 0.7290E-11   1345.619   1058.915       0.598      0.029     0.49013463E+27    13556.140429368
 0.7300E-11   1344.967   1058.967       0.598      0.029     0.48971406E+27    13556.140429142
 0.7310E-11   1344.318   1059.019       0.598      0.029     0.48929460E+27    13556.140428984
 0.7320E-11   1343.671   1059.071       0.598      0.029     0.48887627E+27    13556.140428765
 0.7330E-11   1343.027   1059.122       0.598      0.029     0.48845905E+27    13556.140428590
 0.7340E-11   1342.386   1059.174       0.598      0.029     0.48804294E+27    13556.140428387
 0.7350E-11   1341.748   1059.225       0.598      0.029     0.48762793E+27    13556.140428177
 0.7360E-11   1341.113   1059.276       0.599      0.029     0.48721402E+27    13556.140427998
 0.7370E-11   1340.480   1059.327       0.599      0.029     0.48680120E+27    13556.140427791
 0.7380E-11   1339.850   1059.378       0.599      0.029     0.48638947E+27    13556.140427585
 0.7390E-11   1339.223   1059.429       0.599      0.029     0.48597882E+27    13556.140427395
 0.7400E-11   1338.599   1059.479       0.599      0.029     0.48556925E+27    13556.140427227
 0.7410E-11   1337.977   1059.530       0.599      0.029     0.48516076E+27    13556.140427022
 0.7420E-11   1337.358   1059.580       0.599      0.029     0.48475333E+27    13556.140426839
 0.7430E-11   1336.741   1059.630       0.599      0.029     0.48434697E+27    13556.140426653
 0.7440E-11   1336.128   1059.680       0.599      0.028     0.48394168E+27    13556.140426458
 0.7450E-11   1335.516   1059.730       0.599      0.028     0.48353743E+27    13556.140426254
 0.7460E-11   1334.908   1059.779       0.599      0.028     0.48313424E+27    13556.140426081
 0.7470E-11   1334.302   1059.829       0.599      0.028     0.48273209E+27    13556.140425898
 0.7480E-11   1333.698   1059.878       0.599      0.028     0.48233099E+27    13556.140425714
 0.7490E-11   1333.097   1059.927       0.599      0.028     0.48193093E+27    13556.140425526
 0.7500E-11   1332.499   1059.976       0.599      0.028     0.48153189E+27    13556.140425326
 0.7510E-11   1331.903   1060.025       0.599      0.028     0.48113389E+27    13556.140425177
 0.7520E-11   1331.309   1060.073       0.599      0.028     0.48073691E+27    13556.140424980
 0.7530E-11   1330.719   1060.122       0.599      0.028     0.48034095E+27    13556.140424782
 0.7540E-11   1330.130   1060.170       0.599      0.028     0.47994601E+27    13556.140424618
 0.7550E-11   1329.544   1060.218       0.599      0.028     0.47955207E+27    13556.140424442
 0.7560E-11   1328.961   1060.266       0.599      0.028     0.47915915E+27    13556.140424258
 0.7570E-11   1328.380   1060.314       0.599      0.028     0.47876723E+27    13556.140424079
 0.7580E-11   1327.801   1060.362       0.599      0.028     0.47837630E+27    13556.140423889
 0.7590E-11   1327.225   1060.409       0.599      0.028     0.47798637E+27    13556.140423706
 0.7600E-11   1326.651   1060.457       0.599      0.028     0.47759744E+27    13556.140423556
 0.7610E-11   1326.079   1060.504       0.599      0.028     0.47720948E+27    13556.140423391
 0.7620E-11   1325.510   1060.551       0.599      0.028     0.47682251E+27    13556.140423178
 0.7630E-11   1324.943   1060.598       0.599      0.028     0.47643652E+27    13556.140423041
 0.7640E-11   1324.379   1060.645       0.599      0.028     0.47605150E+27    13556.140422848
 0.7650E-11   1323.817   1060.692       0.599      0.028     0.47566745E+27    13556.140422671
 0.7660E-11   1323.257   1060.738       0.599      0.028     0.47528437E+27    13556.140422514
 0.7670E-11   1322.700   1060.785       0.599      0.028     0.47490224E+27    13556.140422324
 0.7680E-11   1322.144   1060.831       0.599      0.028     0.47452108E+27    13556.140422174
 0.7690E-11   1321.591   1060.877       0.599      0.028     0.47414087E+27    13556.140421993
 0.7700E-11   1321.041   1060.923       0.600      0.028     0.47376161E+27    13556.140421811
 0.7710E-11   1320.492   1060.969       0.600      0.028     0.47338329E+27    13556.140421652
 0.7720E-11   1319.946   1061.015       0.600      0.028     0.47300592E+27    13556.140421479
 0.7730E-11   1319.402   1061.060       0.600      0.028     0.47262948E+27    13556.140421325
 0.7740E-11   1318.860   1061.106       0.600      0.028     0.47225398E+27    13556.140421157
 0.7750E-11   1318.320   1061.151       0.600      0.028     0.47187941E+27    13556.140420997
 0.7760E-11   1317.783   1061.196       0.600      0.028     0.47150576E+27    13556.140420831
 0.7770E-11   1317.247   1061.241       0.600      0.028     0.47113304E+27    13556.140420660
 0.7780E-11   1316.714   1061.286       0.600      0.027     0.47076124E+27    13556.140420504
 0.7790E-11   1316.183   1061.331       0.600      0.027     0.47039035E+27    13556.140420328
 0.7800E-11   1315.654   1061.376       0.600      0.027     0.47002037E+27    13556.140420164
 0.7810E-11   1315.128   1061.420       0.600      0.027     0.46965130E+27    13556.140420012
 0.7820E-11   1314.603   1061.464       0.600      0.027     0.46928314E+27    13556.140419842
 0.7830E-11   1314.080   1061.509       0.600      0.027     0.46891587E+27    13556.140419685
 0.7840E-11   1313.560   1061.553       0.600      0.027     0.46854950E+27    13556.140419520
 0.7850E-11   1313.041   1061.597       0.600      0.027     0.46818403E+27    13556.140419364
 0.7860E-11   1312.525   1061.641       0.600      0.027     0.46781944E+27    13556.140419207
 0.7870E-11   1312.011   1061.684       0.600      0.027     0.46745574E+27    13556.140419054
 0.7880E-11   1311.498   1061.728       0.600      0.027     0.46709293E+27    13556.140418874
 0.7890E-11   1310.988   1061.771       0.600      0.027     0.46673099E+27    13556.140418735
 0.7900E-11   1310.480   1061.815       0.600      0.027     0.46636992E+27    13556.140418550
 0.7910E-11   1309.974   1061.858       0.600      0.027     0.46600973E+27    13556.140418419
 0.7920E-11   1309.469   1061.901       0.600      0.027     0.46565041E+27    13556.140418253
 0.7930E-11   1308.967   1061.944       0.600      0.027     0.46529195E+27    13556.140418110
 0.7940E-11   1308.467   1061.987       0.600      0.027     0.46493436E+27    13556.140417937
 0.7950E-11   1307.968   1062.029       0.600      0.027     0.46457762E+27    13556.140417810
 0.7960E-11   1307.472   1062.072       0.600      0.027     0.46422173E+27    13556.140417645
 0.7970E-11   1306.977   1062.114       0.600      0.027     0.46386670E+27    13556.140417503
 0.7980E-11   1306.485   1062.157       0.600      0.027     0.46351251E+27    13556.140417337
 0.7990E-11   1305.994   1062.199       0.600      0.027     0.46315917E+27    13556.140417196
 0.8000E-11   1305.505   1062.241       0.600      0.027     0.46280667E+27    13556.140417042
 0.8010E-11   1305.018   1062.283       0.600      0.027     0.46245501E+27    13556.140416892
 0.8020E-11   1304.533   1062.325       0.600      0.027     0.46210418E+27    13556.140416740
 0.8030E-11   1304.050   1062.366       0.600      0.027     0.46175419E+27    13556.140416604
 0.8040E-11   1303.569   1062.408       0.600      0.027     0.46140502E+27    13556.140416452
 0.8050E-11   1303.089   1062.450       0.600      0.027     0.46105668E+27    13556.140416302
 0.8060E-11   1302.612   1062.491       0.600      0.027     0.46070916E+27    13556.140416165
 0.8070E-11   1302.136   1062.532       0.600      0.027     0.46036245E+27    13556.140416020
 0.8080E-11   1301.662   1062.573       0.601      0.027     0.46001656E+27    13556.140415850
 0.8090E-11   1301.190   1062.614       0.601      0.027     0.45967149E+27    13556.140415716
 0.8100E-11   1300.720   1062.655       0.601      0.027     0.45932722E+27    13556.140415559
 0.8110E-11   1300.251   1062.696       0.601      0.027     0.45898376E+27    13556.140415432
 0.8120E-11   1299.784   1062.736       0.601      0.027     0.45864110E+27    13556.140415272
 0.8130E-11   1299.319   1062.777       0.601      0.027     0.45829924E+27    13556.140415125
 0.8140E-11   1298.856   1062.817       0.601      0.027     0.45795817E+27    13556.140414999
 0.8150E-11   1298.395   1062.858       0.601      0.027     0.45761790E+27    13556.140414847
 0.8160E-11   1297.935   1062.898       0.601      0.026     0.45727842E+27    13556.140414712
 0.8170E-11   1297.477   1062.938       0.601      0.026     0.45693973E+27    13556.140414561
