time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.3700E-11    325.440    301.037       0.163      0.002     0.36211614E+26    12616.670394999
 0.3710E-11    324.996    301.037       0.163      0.002     0.36211287E+26    12616.670394979
 0.3720E-11    324.561    301.038       0.163      0.002     0.36210959E+26    12616.670394961
 0.3730E-11    324.134    301.038       0.163      0.002     0.36210632E+26    12616.670394942
 0.3740E-11    323.715    301.038       0.163      0.002     0.36210304E+26    12616.670394924
 0.3750E-11    323.305    301.038       0.163      0.002     0.36209977E+26    12616.670394905
 0.3760E-11    322.902    301.039       0.163      0.002     0.36209650E+26    12616.670394886
 0.3770E-11    322.507    301.039       0.163      0.002     0.36209323E+26    12616.670394870
 0.3780E-11    322.120    301.039       0.163      0.002     0.36208996E+26    12616.670394854
 0.3790E-11    321.741    301.039       0.163      0.002     0.36208670E+26    12616.670394837
 0.3800E-11    321.369    301.039       0.163      0.002     0.36208343E+26    12616.670394820
 0.3810E-11    321.004    301.040       0.163      0.002     0.36208017E+26    12616.670394804
 0.3820E-11    320.647    301.040       0.163      0.002     0.36207691E+26    12616.670394788
 0.3830E-11    320.296    301.040       0.163      0.002     0.36207364E+26    12616.670394773
 0.3840E-11    319.952    301.040       0.163      0.002     0.36207038E+26    12616.670394758
 0.3850E-11    319.615    301.040       0.163      0.002     0.36206713E+26    12616.670394743
 0.3860E-11    319.284    301.041       0.163      0.002     0.36206387E+26    12616.670394729
 0.3870E-11    318.960    301.041       0.163      0.002     0.36206061E+26    12616.670394715
 0.3880E-11    318.642    301.041       0.163      0.002     0.36205735E+26    12616.670394701
 0.3890E-11    318.331    301.041       0.163      0.002     0.36205410E+26    12616.670394688
 0.3900E-11    318.025    301.041       0.163      0.002     0.36205085E+26    12616.670394675
 0.3910E-11    317.725    301.042       0.163      0.002     0.36204759E+26    12616.670394661
 0.3920E-11    317.432    301.042       0.163      0.002     0.36204434E+26    12616.670394648
 0.3930E-11    317.144    301.042       0.163      0.002     0.36204109E+26    12616.670394637
 0.3940E-11    316.861    301.042       0.163      0.002     0.36203784E+26    12616.670394624
 0.3950E-11    316.584    301.042       0.163      0.002     0.36203459E+26    12616.670394612
 0.3960E-11    316.313    301.042       0.163      0.002     0.36203135E+26    12616.670394599
 0.3970E-11    316.046    301.043       0.163      0.002     0.36202810E+26    12616.670394589
 0.3980E-11    315.785    301.043       0.163      0.002     0.36202486E+26    12616.670394577
 0.3990E-11    315.529    301.043       0.163      0.002     0.36202161E+26    12616.670394566
 0.4000E-11    315.278    301.043       0.163      0.002     0.36201837E+26    12616.670394555
 0.4010E-11    315.032    301.043       0.163      0.002     0.36201512E+26    12616.670394545
 0.4020E-11    314.791    301.043       0.163      0.002     0.36201188E+26    12616.670394534
 0.4030E-11    314.555    301.043       0.163      0.002     0.36200864E+26    12616.670394524
 0.4040E-11    314.323    301.044       0.163      0.002     0.36200540E+26    12616.670394514
 0.4050E-11    314.095    301.044       0.163      0.002     0.36200216E+26    12616.670394504
 0.4060E-11    313.872    301.044       0.163      0.002     0.36199893E+26    12616.670394495
 0.4070E-11    313.653    301.044       0.163      0.002     0.36199569E+26    12616.670394485
 0.4080E-11    313.439    301.044       0.163      0.002     0.36199245E+26    12616.670394476
 0.4090E-11    313.229    301.044       0.163      0.002     0.36198922E+26    12616.670394467
 0.4100E-11    313.023    301.044       0.163      0.002     0.36198598E+26    12616.670394458
 0.4110E-11    312.821    301.044       0.163      0.002     0.36198275E+26    12616.670394450
 0.4120E-11    312.622    301.045       0.163      0.002     0.36197951E+26    12616.670394440
 0.4130E-11    312.428    301.045       0.163      0.002     0.36197628E+26    12616.670394432
 0.4140E-11    312.237    301.045       0.163      0.002     0.36197305E+26    12616.670394424
 0.4150E-11    312.051    301.045       0.163      0.002     0.36196982E+26    12616.670394416
 0.4160E-11    311.868    301.045       0.163      0.002     0.36196659E+26    12616.670394408
 0.4170E-11    311.688    301.045       0.163      0.002     0.36196336E+26    12616.670394400
 0.4180E-11    311.512    301.045       0.163      0.002     0.36196013E+26    12616.670394393
 0.4190E-11    311.339    301.045       0.163      0.002     0.36195690E+26    12616.670394385
 0.4200E-11    311.170    301.045       0.163      0.002     0.36195367E+26    12616.670394379
 0.4210E-11    311.004    301.046       0.163      0.002     0.36195045E+26    12616.670394372
 0.4220E-11    310.841    301.046       0.163      0.002     0.36194722E+26    12616.670394364
 0.4230E-11    310.681    301.046       0.163      0.002     0.36194400E+26    12616.670394357
 0.4240E-11    310.525    301.046       0.163      0.002     0.36194077E+26    12616.670394351
 0.4250E-11    310.372    301.046       0.163      0.002     0.36193755E+26    12616.670394344
 0.4260E-11    310.221    301.046       0.163      0.002     0.36193433E+26    12616.670394337
 0.4270E-11    310.074    301.046       0.163      0.002     0.36193110E+26    12616.670394331
 0.4280E-11    309.929    301.046       0.163      0.002     0.36192788E+26    12616.670394325
 0.4290E-11    309.787    301.046       0.163      0.002     0.36192466E+26    12616.670394319
 0.4300E-11    309.648    301.046       0.163      0.002     0.36192144E+26    12616.670394313
 0.4310E-11    309.512    301.046       0.163      0.002     0.36191822E+26    12616.670394307
 0.4320E-11    309.378    301.047       0.163      0.002     0.36191500E+26    12616.670394302
 0.4330E-11    309.247    301.047       0.163      0.002     0.36191178E+26    12616.670394296
 0.4340E-11    309.118    301.047       0.163      0.002     0.36190856E+26    12616.670394290
 0.4350E-11    308.992    301.047       0.163      0.002     0.36190535E+26    12616.670394285
 0.4360E-11    308.869    301.047       0.163      0.002     0.36190213E+26    12616.670394280
 0.4370E-11    308.748    301.047       0.163      0.002     0.36189891E+26    12616.670394274
 0.4380E-11    308.629    301.047       0.163      0.002     0.36189570E+26    12616.670394270
 0.4390E-11    308.512    301.047       0.163      0.002     0.36189248E+26    12616.670394264
 0.4400E-11    308.398    301.047       0.163      0.002     0.36188927E+26    12616.670394259
 0.4410E-11    308.286    301.047       0.163      0.002     0.36188605E+26    12616.670394255
 0.4420E-11    308.176    301.047       0.163      0.002     0.36188284E+26    12616.670394250
 0.4430E-11    308.069    301.047       0.163      0.002     0.36187963E+26    12616.670394245
 0.4440E-11    307.963    301.048       0.163      0.002     0.36187641E+26    12616.670394240
 0.4450E-11    307.860    301.048       0.163      0.002     0.36187320E+26    12616.670394236
 0.4460E-11    307.758    301.048       0.163      0.002     0.36186999E+26    12616.670394232
 0.4470E-11    307.659    301.048       0.163      0.002     0.36186678E+26    12616.670394227
 0.4480E-11    307.561    301.048       0.163      0.002     0.36186357E+26    12616.670394224
 0.4490E-11    307.465    301.048       0.163      0.002     0.36186036E+26    12616.670394220
 0.4500E-11    307.372    301.048       0.163      0.002     0.36185715E+26    12616.670394216
 0.4510E-11    307.280    301.048       0.163      0.002     0.36185394E+26    12616.670394212
 0.4520E-11    307.189    301.048       0.163      0.002     0.36185073E+26    12616.670394208
 0.4530E-11    307.101    301.048       0.163      0.002     0.36184752E+26    12616.670394204
 0.4540E-11    307.014    301.048       0.163      0.002     0.36184432E+26    12616.670394200
 0.4550E-11    306.929    301.048       0.163      0.002     0.36184111E+26    12616.670394196
 0.4560E-11    306.846    301.048       0.163      0.002     0.36183790E+26    12616.670394193
 0.4570E-11    306.764    301.048       0.163      0.002     0.36183470E+26    12616.670394189
 0.4580E-11    306.684    301.048       0.163      0.002     0.36183149E+26    12616.670394186
 0.4590E-11    306.605    301.048       0.163      0.002     0.36182829E+26    12616.670394183
 0.4600E-11    306.528    301.048       0.163      0.002     0.36182508E+26    12616.670394180
 0.4610E-11    306.453    301.049       0.163      0.002     0.36182188E+26    12616.670394177
 0.4620E-11    306.379    301.049       0.163      0.002     0.36181867E+26    12616.670394174
 0.4630E-11    306.306    301.049       0.163      0.002     0.36181547E+26    12616.670394170
 0.4640E-11    306.235    301.049       0.163      0.002     0.36181227E+26    12616.670394167
 0.4650E-11    306.165    301.049       0.163      0.002     0.36180906E+26    12616.670394165
 0.4660E-11    306.097    301.049       0.163      0.002     0.36180586E+26    12616.670394162
 0.4670E-11    306.030    301.049       0.163      0.002     0.36180266E+26    12616.670394158
 0.4680E-11    305.964    301.049       0.163      0.002     0.36179946E+26    12616.670394156
 0.4690E-11    305.899    301.049       0.163      0.002     0.36179626E+26    12616.670394153
 0.4700E-11    305.836    301.049       0.163      0.002     0.36179306E+26    12616.670394150
 0.4710E-11    305.774    301.049       0.163      0.002     0.36178986E+26    12616.670394148
 0.4720E-11    305.713    301.049       0.163      0.002     0.36178666E+26    12616.670394145
 0.4730E-11    305.653    301.049       0.163      0.002     0.36178346E+26    12616.670394143
 0.4740E-11    305.595    301.049       0.163      0.002     0.36178026E+26    12616.670394140
 0.4750E-11    305.538    301.049       0.163      0.002     0.36177706E+26    12616.670394139
 0.4760E-11    305.481    301.049       0.163      0.002     0.36177387E+26    12616.670394135
 0.4770E-11    305.426    301.049       0.163      0.002     0.36177067E+26    12616.670394132
 0.4780E-11    305.372    301.049       0.163      0.002     0.36176747E+26    12616.670394132
 0.4790E-11    305.319    301.049       0.163      0.002     0.36176428E+26    12616.670394128
 0.4800E-11    305.267    301.049       0.163      0.002     0.36176108E+26    12616.670394126
 0.4810E-11    305.216    301.049       0.163      0.002     0.36175788E+26    12616.670394124
 0.4820E-11    305.166    301.050       0.163      0.002     0.36175469E+26    12616.670394121
 0.4830E-11    305.117    301.050       0.163      0.002     0.36175149E+26    12616.670394120
 0.4840E-11    305.069    301.050       0.163      0.002     0.36174830E+26    12616.670394118
 0.4850E-11    305.022    301.050       0.163      0.002     0.36174510E+26    12616.670394116
 0.4860E-11    304.976    301.050       0.163      0.002     0.36174191E+26    12616.670394114
 0.4870E-11    304.931    301.050       0.163      0.002     0.36173872E+26    12616.670394112
 0.4880E-11    304.886    301.050       0.163      0.002     0.36173552E+26    12616.670394111
 0.4890E-11    304.843    301.050       0.163      0.002     0.36173233E+26    12616.670394109
 0.4900E-11    304.800    301.050       0.163      0.002     0.36172914E+26    12616.670394107
 0.4910E-11    304.758    301.050       0.163      0.002     0.36172595E+26    12616.670394105
 0.4920E-11    304.717    301.050       0.163      0.002     0.36172275E+26    12616.670394103
 0.4930E-11    304.677    301.050       0.163      0.002     0.36171956E+26    12616.670394102
 0.4940E-11    304.637    301.050       0.163      0.002     0.36171637E+26    12616.670394099
 0.4950E-11    304.599    301.050       0.163      0.002     0.36171318E+26    12616.670394098
 0.4960E-11    304.561    301.050       0.163      0.002     0.36170999E+26    12616.670394097
 0.4970E-11    304.524    301.050       0.163      0.002     0.36170680E+26    12616.670394095
 0.4980E-11    304.487    301.050       0.163      0.002     0.36170361E+26    12616.670394093
 0.4990E-11    304.451    301.050       0.163      0.002     0.36170042E+26    12616.670394091
 0.5000E-11    304.416    301.050       0.163      0.002     0.36169723E+26    12616.670394091
 # Total CPU time:    30.619306999999999      seconds
