     0.360000000000E-01    -0.197682584412E+02    -0.209846537829E+02    -0.203287806013E+02    -0.197682584412E+02    -0.215451759572E+02    -0.209846537829E+02
     0.370000000000E-01    -0.197569281166E+02    -0.209733234342E+02    -0.203378584772E+02    -0.197569281166E+02    -0.215542537741E+02    -0.209733234342E+02
     0.380000000000E-01    -0.197455503004E+02    -0.209619456079E+02    -0.203471335461E+02    -0.197455503004E+02    -0.215635288469E+02    -0.209619456079E+02
     0.390000000000E-01    -0.197341297060E+02    -0.209505250416E+02    -0.203566079435E+02    -0.197341297060E+02    -0.215730032510E+02    -0.209505250416E+02
     0.400000000000E-01    -0.197226710877E+02    -0.209390664431E+02    -0.203662836595E+02    -0.197226710877E+02    -0.215826789937E+02    -0.209390664431E+02
     0.410000000000E-01    -0.197111791992E+02    -0.209275745496E+02    -0.203761626607E+02    -0.197111791992E+02    -0.215925580019E+02    -0.209275745496E+02
     0.420000000000E-01    -0.196996587291E+02    -0.209160540697E+02    -0.203862467562E+02    -0.196996587291E+02    -0.216026420504E+02    -0.209160540697E+02
     0.430000000000E-01    -0.196881143340E+02    -0.209045096727E+02    -0.203965375288E+02    -0.196881143340E+02    -0.216129328618E+02    -0.209045096727E+02
     0.440000000000E-01    -0.196765506347E+02    -0.208929459779E+02    -0.204070365840E+02    -0.196765506347E+02    -0.216234319006E+02    -0.208929459779E+02
     0.450000000000E-01    -0.196649721904E+02    -0.208813675431E+02    -0.204177453258E+02    -0.196649721904E+02    -0.216341406521E+02    -0.208813675431E+02
     0.460000000000E-01    -0.196533834949E+02    -0.208697788533E+02    -0.204286649925E+02    -0.196533834949E+02    -0.216450603014E+02    -0.208697788533E+02
     0.470000000000E-01    -0.196417889601E+02    -0.208581843088E+02    -0.204397966608E+02    -0.196417889601E+02    -0.216561919982E+02    -0.208581843088E+02
     0.480000000000E-01    -0.196301928751E+02    -0.208465882139E+02    -0.204511413319E+02    -0.196301928751E+02    -0.216675366247E+02    -0.208465882139E+02
     0.490000000000E-01    -0.196185994351E+02    -0.208349947645E+02    -0.204626997729E+02    -0.196185994351E+02    -0.216790950675E+02    -0.208349947645E+02
     0.500000000000E-01    -0.196070127151E+02    -0.208234080365E+02    -0.204744725574E+02    -0.196070127151E+02    -0.216908679004E+02    -0.208234080365E+02
     0.510000000000E-01    -0.195954366584E+02    -0.208118319742E+02    -0.204864601701E+02    -0.195954366584E+02    -0.217028554886E+02    -0.208118319742E+02
     0.520000000000E-01    -0.195838750646E+02    -0.208002703779E+02    -0.204986628231E+02    -0.195838750646E+02    -0.217150581639E+02    -0.208002703779E+02
     0.530000000000E-01    -0.195723315783E+02    -0.207887268931E+02    -0.205110806249E+02    -0.195723315783E+02    -0.217274759153E+02    -0.207887268931E+02
     0.540000000000E-01    -0.195608096775E+02    -0.207772049984E+02    -0.205237133769E+02    -0.195608096775E+02    -0.217401086683E+02    -0.207772049984E+02
     0.550000000000E-01    -0.195493126625E+02    -0.207657079949E+02    -0.205365607562E+02    -0.195493126625E+02    -0.217529560856E+02    -0.207657079949E+02
     0.560000000000E-01    -0.195378436451E+02    -0.207542389952E+02    -0.205496222738E+02    -0.195378436451E+02    -0.217660175731E+02    -0.207542389952E+02
     0.570000000000E-01    -0.195264055718E+02    -0.207428009130E+02    -0.205628971099E+02    -0.195264055718E+02    -0.217792924255E+02    -0.207428009130E+02
     0.580000000000E-01    -0.195150011608E+02    -0.207313964535E+02    -0.205763842879E+02    -0.195150011608E+02    -0.217927796224E+02    -0.207313964535E+02
     0.590000000000E-01    -0.195036328714E+02    -0.207200281975E+02    -0.205900826653E+02    -0.195036328714E+02    -0.218064780171E+02    -0.207200281975E+02
     0.600000000000E-01    -0.194923029962E+02    -0.207086983382E+02    -0.206039908449E+02    -0.194923029962E+02    -0.218203861440E+02    -0.207086983382E+02
     0.610000000000E-01    -0.194810136404E+02    -0.206974089516E+02    -0.206181070688E+02    -0.194810136404E+02    -0.218345024292E+02    -0.206974089516E+02
     0.620000000000E-01    -0.194697665381E+02    -0.206861618755E+02    -0.206324295765E+02    -0.194697665381E+02    -0.218488249294E+02    -0.206861618755E+02
     0.630000000000E-01    -0.194585633351E+02    -0.206749586679E+02    -0.206469562624E+02    -0.194585633351E+02    -0.218633515580E+02    -0.206749586679E+02
     0.640000000000E-01    -0.194474053269E+02    -0.206638006255E+02    -0.206616846852E+02    -0.194474053269E+02    -0.218780800033E+02    -0.206638006255E+02
     0.650000000000E-01    -0.194362935678E+02    -0.206526888794E+02    -0.206766123292E+02    -0.194362935678E+02    -0.218930076214E+02    -0.206526888794E+02
     0.660000000000E-01    -0.194252288880E+02    -0.206416242212E+02    -0.206917363678E+02    -0.194252288880E+02    -0.219081317132E+02    -0.206416242212E+02
     0.670000000000E-01    -0.194142118502E+02    -0.206306071890E+02    -0.207070537609E+02    -0.194142118502E+02    -0.219234490883E+02    -0.206306071890E+02
     0.680000000000E-01    -0.194032427455E+02    -0.206196380740E+02    -0.207225611469E+02    -0.194032427455E+02    -0.219389564976E+02    -0.206196380740E+02
     0.690000000000E-01    -0.193923215918E+02    -0.206087168940E+02    -0.207382551140E+02    -0.193923215918E+02    -0.219546504091E+02    -0.206087168940E+02
     0.700000000000E-01    -0.193814481314E+02    -0.205978434396E+02    -0.207541317712E+02    -0.193814481314E+02    -0.219705270739E+02    -0.205978434396E+02
     0.710000000000E-01    -0.193706218313E+02    -0.205870171772E+02    -0.207701871485E+02    -0.193706218313E+02    -0.219865824505E+02    -0.205870171772E+02
     0.720000000000E-01    -0.193598419642E+02    -0.205762372762E+02    -0.207864169981E+02    -0.193598419642E+02    -0.220028123557E+02    -0.205762372762E+02
     0.730000000000E-01    -0.193491074299E+02    -0.205655027619E+02    -0.208028169013E+02    -0.193491074299E+02    -0.220192122422E+02    -0.205655027619E+02
     0.740000000000E-01    -0.193384169284E+02    -0.205548122320E+02    -0.208193820672E+02    -0.193384169284E+02    -0.220357774222E+02    -0.205548122320E+02
     0.750000000000E-01    -0.193277688370E+02    -0.205441641932E+02    -0.208361076932E+02    -0.193277688370E+02    -0.220525029874E+02    -0.205441641932E+02
     0.760000000000E-01    -0.193171613918E+02    -0.205335567139E+02    -0.208529884927E+02    -0.193171613918E+02    -0.220693838434E+02    -0.205335567139E+02
     0.770000000000E-01    -0.193065924094E+02    -0.205229877057E+02    -0.208700191891E+02    -0.193065924094E+02    -0.220864145463E+02    -0.205229877057E+02
     0.780000000000E-01    -0.192960595416E+02    -0.205124548476E+02    -0.208871942608E+02    -0.192960595416E+02    -0.221035895764E+02    -0.205124548476E+02
     0.790000000000E-01    -0.192855601853E+02    -0.205019555077E+02    -0.209045078427E+02    -0.192855601853E+02    -0.221209031706E+02    -0.205019555077E+02
     0.800000000000E-01    -0.192750914893E+02    -0.204914868179E+02    -0.209219540130E+02    -0.192750914893E+02    -0.221383493074E+02    -0.204914868179E+02
     0.810000000000E-01    -0.192646503610E+02    -0.204810456866E+02    -0.209395266202E+02    -0.192646503610E+02    -0.221559219087E+02    -0.204810456866E+02
     0.820000000000E-01    -0.192542334742E+02    -0.204706287887E+02    -0.209572193077E+02    -0.192542334742E+02    -0.221736146163E+02    -0.204706287887E+02
     0.830000000000E-01    -0.192438372775E+02    -0.204602325741E+02    -0.209750255647E+02    -0.192438372775E+02    -0.221914209180E+02    -0.204602325741E+02
     0.840000000000E-01    -0.192334580033E+02    -0.204498533032E+02    -0.209929387941E+02    -0.192334580033E+02    -0.222093340959E+02    -0.204498533032E+02
     0.850000000000E-01    -0.192230916768E+02    -0.204394869949E+02    -0.210109520546E+02    -0.192230916768E+02    -0.222273473679E+02    -0.204394869949E+02
     0.860000000000E-01    -0.192127341260E+02    -0.204291294642E+02    -0.210290584588E+02    -0.192127341260E+02    -0.222454537867E+02    -0.204291294642E+02
     0.870000000000E-01    -0.192023809920E+02    -0.204187763512E+02    -0.210472508635E+02    -0.192023809920E+02    -0.222636461773E+02    -0.204187763512E+02
     0.880000000000E-01    -0.191920277863E+02    -0.204084231193E+02    -0.210655220408E+02    -0.191920277863E+02    -0.222819173389E+02    -0.204084231193E+02
     0.890000000000E-01    -0.191816697634E+02    -0.203980650657E+02    -0.210838646225E+02    -0.191816697634E+02    -0.223002599623E+02    -0.203980650657E+02
     0.900000000000E-01    -0.191713020579E+02    -0.203876973567E+02    -0.211022711780E+02    -0.191713020579E+02    -0.223186664853E+02    -0.203876973567E+02
     0.910000000000E-01    -0.191609196662E+02    -0.203773149797E+02    -0.211207341536E+02    -0.191609196662E+02    -0.223371294975E+02    -0.203773149797E+02
     0.920000000000E-01    -0.191505174514E+02    -0.203669127753E+02    -0.211392459416E+02    -0.191505174514E+02    -0.223556412446E+02    -0.203669127753E+02
     0.930000000000E-01    -0.191400901545E+02    -0.203564854834E+02    -0.211577987975E+02    -0.191400901545E+02    -0.223741941124E+02    -0.203564854834E+02
     0.940000000000E-01    -0.191296324053E+02    -0.203460277325E+02    -0.211763849889E+02    -0.191296324053E+02    -0.223927803418E+02    -0.203460277325E+02
     0.950000000000E-01    -0.191191387330E+02    -0.203355340508E+02    -0.211949967365E+02    -0.191191387330E+02    -0.224113920830E+02    -0.203355340508E+02
     0.960000000000E-01    -0.191086035772E+02    -0.203249988765E+02    -0.212136262172E+02    -0.191086035772E+02    -0.224300215483E+02    -0.203249988765E+02
     0.970000000000E-01    -0.190980212979E+02    -0.203144166162E+02    -0.212322655263E+02    -0.190980212979E+02    -0.224486608442E+02    -0.203144166162E+02
     0.980000000000E-01    -0.190873862163E+02    -0.203037815661E+02    -0.212509068284E+02    -0.190873862163E+02    -0.224673021336E+02    -0.203037815661E+02
     0.990000000000E-01    -0.190766926377E+02    -0.202930879348E+02    -0.212695422490E+02    -0.190766926377E+02    -0.224859375401E+02    -0.202930879348E+02
     0.100000000000E+00    -0.190659347063E+02    -0.202823300559E+02    -0.212881639395E+02    -0.190659347063E+02    -0.225045592498E+02    -0.202823300559E+02
     0.101000000000E+00    -0.190551067125E+02    -0.202715020356E+02    -0.213067640888E+02    -0.190551067125E+02    -0.225231594324E+02    -0.202715020356E+02
     0.102000000000E+00    -0.190442028191E+02    -0.202605981102E+02    -0.213253349280E+02    -0.190442028191E+02    -0.225417302716E+02    -0.202605981102E+02
     0.103000000000E+00    -0.190332172188E+02    -0.202496125105E+02    -0.213438687520E+02    -0.190332172188E+02    -0.225602640595E+02    -0.202496125105E+02
     0.104000000000E+00    -0.190221441319E+02    -0.202385394425E+02    -0.213623578127E+02    -0.190221441319E+02    -0.225787531419E+02    -0.202385394425E+02
     0.105000000000E+00    -0.190109777899E+02    -0.202273731490E+02    -0.213807946111E+02    -0.190109777899E+02    -0.225971899350E+02    -0.202273731490E+02
     0.106000000000E+00    -0.189997125605E+02    -0.202161078621E+02    -0.213991715635E+02    -0.189997125605E+02    -0.226155669049E+02    -0.202161078621E+02
     0.107000000000E+00    -0.189883426687E+02    -0.202047380094E+02    -0.214174813460E+02    -0.189883426687E+02    -0.226338766344E+02    -0.202047380094E+02
     0.108000000000E+00    -0.189768625656E+02    -0.201932579216E+02    -0.214357165897E+02    -0.189768625656E+02    -0.226521118965E+02    -0.201932579216E+02
     0.109000000000E+00    -0.189652667497E+02    -0.201816620958E+02    -0.214538701329E+02    -0.189652667497E+02    -0.226702654405E+02    -0.201816620958E+02
     0.110000000000E+00    -0.189535497647E+02    -0.201699450746E+02    -0.214719349255E+02    -0.189535497647E+02    -0.226883302146E+02    -0.201699450746E+02
     0.111000000000E+00    -0.189417062030E+02    -0.201581015594E+02    -0.214899040177E+02    -0.189417062030E+02    -0.227062993653E+02    -0.201581015594E+02
     0.112000000000E+00    -0.189297309348E+02    -0.201461262496E+02    -0.215077707310E+02    -0.189297309348E+02    -0.227241660386E+02    -0.201461262496E+02
     0.113000000000E+00    -0.189176187522E+02    -0.201340140710E+02    -0.215255283369E+02    -0.189176187522E+02    -0.227419236786E+02    -0.201340140710E+02
     0.114000000000E+00    -0.189053646619E+02    -0.201217600186E+02    -0.215431704570E+02    -0.189053646619E+02    -0.227595658078E+02    -0.201217600186E+02
     0.115000000000E+00    -0.188929638671E+02    -0.201093591586E+02    -0.215606908079E+02    -0.188929638671E+02    -0.227770861414E+02    -0.201093591586E+02
     0.116000000000E+00    -0.188804115610E+02    -0.200968068737E+02    -0.215780832839E+02    -0.188804115610E+02    -0.227944785723E+02    -0.200968068737E+02
     0.117000000000E+00    -0.188677031980E+02    -0.200840984981E+02    -0.215953419354E+02    -0.188677031980E+02    -0.228117372690E+02    -0.200840984981E+02
     0.118000000000E+00    -0.188548343296E+02    -0.200712296764E+02    -0.216124610839E+02    -0.188548343296E+02    -0.228288564325E+02    -0.200712296764E+02
     0.119000000000E+00    -0.188418007767E+02    -0.200581960681E+02    -0.216294352140E+02    -0.188418007767E+02    -0.228458305461E+02    -0.200581960681E+02
     0.120000000000E+00    -0.188285983765E+02    -0.200449936686E+02    -0.216462590008E+02    -0.188285983765E+02    -0.228626542972E+02    -0.200449936686E+02
     0.121000000000E+00    -0.188152232140E+02    -0.200316185645E+02    -0.216629273127E+02    -0.188152232140E+02    -0.228793226322E+02    -0.200316185645E+02
     0.122000000000E+00    -0.188016716378E+02    -0.200180669314E+02    -0.216794352865E+02    -0.188016716378E+02    -0.228958306077E+02    -0.200180669314E+02
     0.123000000000E+00    -0.187879400179E+02    -0.200043353155E+02    -0.216957782268E+02    -0.187879400179E+02    -0.229121735170E+02    -0.200043353155E+02
     0.124000000000E+00    -0.187740250044E+02    -0.199904203375E+02    -0.217119516835E+02    -0.187740250044E+02    -0.229283470190E+02    -0.199904203375E+02
     0.125000000000E+00    -0.187599234828E+02    -0.199763187878E+02    -0.217279514182E+02    -0.187599234828E+02    -0.229443467644E+02    -0.199763187878E+02
     0.126000000000E+00    -0.187456324286E+02    -0.199620277356E+02    -0.217437734689E+02    -0.187456324286E+02    -0.229601687873E+02    -0.199620277356E+02
     0.127000000000E+00    -0.187311490719E+02    -0.199475443969E+02    -0.217594139692E+02    -0.187311490719E+02    -0.229758093143E+02    -0.199475443969E+02
     0.128000000000E+00    -0.187164708768E+02    -0.199328661813E+02    -0.217748694580E+02    -0.187164708768E+02    -0.229912647846E+02    -0.199328661813E+02
     0.129000000000E+00    -0.187015954288E+02    -0.199179907279E+02    -0.217901365391E+02    -0.187015954288E+02    -0.230065318928E+02    -0.199179907279E+02
     0.130000000000E+00    -0.186865205393E+02    -0.199029158904E+02    -0.218052121963E+02    -0.186865205393E+02    -0.230216074921E+02    -0.199029158904E+02
     0.131000000000E+00    -0.186712443170E+02    -0.198876396269E+02    -0.218200934893E+02    -0.186712443170E+02    -0.230364887794E+02    -0.198876396269E+02
     0.132000000000E+00    -0.186557649061E+02    -0.198721602424E+02    -0.218347777870E+02    -0.186557649061E+02    -0.230511731278E+02    -0.198721602424E+02
     0.133000000000E+00    -0.186400808018E+02    -0.198564761196E+02    -0.218492627418E+02    -0.186400808018E+02    -0.230656580360E+02    -0.198564761196E+02
     0.134000000000E+00    -0.186241905825E+02    -0.198405859134E+02    -0.218635461001E+02    -0.186241905825E+02    -0.230799413907E+02    -0.198405859134E+02
     0.135000000000E+00    -0.186080931143E+02    -0.198244884133E+02    -0.218776258861E+02    -0.186080931143E+02    -0.230940212442E+02    -0.198244884133E+02
     0.136000000000E+00    -0.185917873846E+02    -0.198081827258E+02    -0.218915004459E+02    -0.185917873846E+02    -0.231078957626E+02    -0.198081827258E+02
     0.137000000000E+00    -0.185752726539E+02    -0.197916679919E+02    -0.219051681540E+02    -0.185752726539E+02    -0.231215634982E+02    -0.197916679919E+02
     0.138000000000E+00    -0.185585483229E+02    -0.197749436147E+02    -0.219186277682E+02    -0.185585483229E+02    -0.231350230764E+02    -0.197749436147E+02
     0.139000000000E+00    -0.185416139702E+02    -0.197580092848E+02    -0.219318781232E+02    -0.185416139702E+02    -0.231482734422E+02    -0.197580092848E+02
     0.140000000000E+00    -0.185244693886E+02    -0.197408646828E+02    -0.219449183392E+02    -0.185244693886E+02    -0.231613136334E+02    -0.197408646828E+02
     0.141000000000E+00    -0.185071145200E+02    -0.197235098674E+02    -0.219577477173E+02    -0.185071145200E+02    -0.231741430405E+02    -0.197235098674E+02
     0.142000000000E+00    -0.184895495365E+02    -0.197059448916E+02    -0.219703657556E+02    -0.184895495365E+02    -0.231867610719E+02    -0.197059448916E+02
     0.143000000000E+00    -0.184717747713E+02    -0.196881700886E+02    -0.219827721237E+02    -0.184717747713E+02    -0.231991674501E+02    -0.196881700886E+02
     0.144000000000E+00    -0.184537906174E+02    -0.196701859707E+02    -0.219949667340E+02    -0.184537906174E+02    -0.232113620290E+02    -0.196701859707E+02
     0.145000000000E+00    -0.184355978005E+02    -0.196519931446E+02    -0.220069495855E+02    -0.184355978005E+02    -0.232233449195E+02    -0.196519931446E+02
     0.146000000000E+00    -0.184171970925E+02    -0.196335923845E+02    -0.220187209754E+02    -0.184171970925E+02    -0.232351162819E+02    -0.196335923845E+02
     0.147000000000E+00    -0.183985894228E+02    -0.196149847328E+02    -0.220302812421E+02    -0.183985894228E+02    -0.232466765508E+02    -0.196149847328E+02
     0.148000000000E+00    -0.183797758989E+02    -0.195961711979E+02    -0.220416309582E+02    -0.183797758989E+02    -0.232580262819E+02    -0.195961711979E+02
     0.149000000000E+00    -0.183607577593E+02    -0.195771530950E+02    -0.220527708798E+02    -0.183607577593E+02    -0.232691661753E+02    -0.195771530950E+02
     0.150000000000E+00    -0.183415363859E+02    -0.195579317280E+02    -0.220637018328E+02    -0.183415363859E+02    -0.232800971330E+02    -0.195579317280E+02
     0.151000000000E+00    -0.183221133006E+02    -0.195385086053E+02    -0.220744248471E+02    -0.183221133006E+02    -0.232908201868E+02    -0.195385086053E+02
     0.152000000000E+00    -0.183024900787E+02    -0.195188854217E+02    -0.220849410780E+02    -0.183024900787E+02    -0.233013364320E+02    -0.195188854217E+02
     0.153000000000E+00    -0.182826685190E+02    -0.194990638576E+02    -0.220952518552E+02    -0.182826685190E+02    -0.233116471790E+02    -0.194990638576E+02
     0.154000000000E+00    -0.182626504678E+02    -0.194790457591E+02    -0.221053585076E+02    -0.182626504678E+02    -0.233217538557E+02    -0.194790457591E+02
     0.155000000000E+00    -0.182424378692E+02    -0.194588331905E+02    -0.221152626371E+02    -0.182424378692E+02    -0.233316579838E+02    -0.194588331905E+02
     0.156000000000E+00    -0.182220328062E+02    -0.194384281156E+02    -0.221249658873E+02    -0.182220328062E+02    -0.233413612141E+02    -0.194384281156E+02
     0.157000000000E+00    -0.182014374073E+02    -0.194178327524E+02    -0.221344699435E+02    -0.182014374073E+02    -0.233508653037E+02    -0.194178327524E+02
     0.158000000000E+00    -0.181806539903E+02    -0.193970492965E+02    -0.221437767510E+02    -0.181806539903E+02    -0.233601721018E+02    -0.193970492965E+02
     0.159000000000E+00    -0.181596848156E+02    -0.193760801449E+02    -0.221528882346E+02    -0.181596848156E+02    -0.233692835337E+02    -0.193760801449E+02
     0.160000000000E+00    -0.181385323364E+02    -0.193549276678E+02    -0.221618063864E+02    -0.181385323364E+02    -0.233782017111E+02    -0.193549276678E+02
     0.161000000000E+00    -0.181171989877E+02    -0.193335943446E+02    -0.221705333712E+02    -0.181171989877E+02    -0.233869286800E+02    -0.193335943446E+02
     0.162000000000E+00    -0.180956873784E+02    -0.193120827220E+02    -0.221790713458E+02    -0.180956873784E+02    -0.233954666898E+02    -0.193120827220E+02
     0.163000000000E+00    -0.180740000818E+02    -0.192903953741E+02    -0.221874226526E+02    -0.180740000818E+02    -0.234038179629E+02    -0.192903953741E+02
     0.164000000000E+00    -0.180521397405E+02    -0.192685350631E+02    -0.221955895600E+02    -0.180521397405E+02    -0.234119848980E+02    -0.192685350631E+02
     0.165000000000E+00    -0.180301090863E+02    -0.192465044025E+02    -0.222035745299E+02    -0.180301090863E+02    -0.234199698475E+02    -0.192465044025E+02
     0.166000000000E+00    -0.180079108600E+02    -0.192243061806E+02    -0.222113799336E+02    -0.180079108600E+02    -0.234277752741E+02    -0.192243061806E+02
     0.167000000000E+00    -0.179855478863E+02    -0.192019432003E+02    -0.222190083262E+02    -0.179855478863E+02    -0.234354036512E+02    -0.192019432003E+02
     0.168000000000E+00    -0.179630229665E+02    -0.191794182860E+02    -0.222264622126E+02    -0.179630229665E+02    -0.234428575265E+02    -0.191794182860E+02
     0.169000000000E+00    -0.179403389735E+02    -0.191567342681E+02    -0.222337442000E+02    -0.179403389735E+02    -0.234501395002E+02    -0.191567342681E+02
     0.170000000000E+00    -0.179174987751E+02    -0.191338941222E+02    -0.222408568824E+02    -0.179174987751E+02    -0.234572521745E+02    -0.191338941222E+02
     0.171000000000E+00    -0.178945053007E+02    -0.191109006566E+02    -0.222478028873E+02    -0.178945053007E+02    -0.234641982377E+02    -0.191109006566E+02
     0.172000000000E+00    -0.178713614800E+02    -0.190877568410E+02    -0.222545849708E+02    -0.178713614800E+02    -0.234709802605E+02    -0.190877568410E+02
     0.173000000000E+00    -0.178480702744E+02    -0.190644655941E+02    -0.222612057409E+02    -0.178480702744E+02    -0.234776010326E+02    -0.190644655941E+02
     0.174000000000E+00    -0.178246345329E+02    -0.190410298958E+02    -0.222676679167E+02    -0.178246345329E+02    -0.234840632454E+02    -0.190410298958E+02
     0.175000000000E+00    -0.178010573238E+02    -0.190174526624E+02    -0.222739742646E+02    -0.178010573238E+02    -0.234903695821E+02    -0.190174526624E+02
     0.176000000000E+00    -0.177773415187E+02    -0.189937368793E+02    -0.222801274604E+02    -0.177773415187E+02    -0.234965228002E+02    -0.189937368793E+02
     0.177000000000E+00    -0.177534901480E+02    -0.189698854727E+02    -0.222861302870E+02    -0.177534901480E+02    -0.235025256166E+02    -0.189698854727E+02
     0.178000000000E+00    -0.177295060581E+02    -0.189459014139E+02    -0.222919854616E+02    -0.177295060581E+02    -0.235083807513E+02    -0.189459014139E+02
     0.179000000000E+00    -0.177053922904E+02    -0.189217876176E+02    -0.222976957058E+02    -0.177053922904E+02    -0.235140910387E+02    -0.189217876176E+02
     0.180000000000E+00    -0.176811517063E+02    -0.188975470470E+02    -0.223032637646E+02    -0.176811517063E+02    -0.235196591122E+02    -0.188975470470E+02
