 #time (ps),    coordinate (mkm),    electron temperature (K), lattice temperature (K), carriers density (1e26 1/m^3)
     0.100000000000E-04     0.666666666667E+01     0.300008580283E+03     0.300000000000E+03     0.100000013355E-09
     0.100000000000E-04     0.679245283019E+01     0.300008412553E+03     0.300000000000E+03     0.100000011761E-09
     0.100000000000E-04     0.691823899371E+01     0.300008248239E+03     0.300000000000E+03     0.100000010357E-09
     0.100000000000E-04     0.704402515723E+01     0.300008087283E+03     0.300000000000E+03     0.100000009121E-09
     0.100000000000E-04     0.716981132075E+01     0.300007929624E+03     0.300000000000E+03     0.100000008032E-09
     0.100000000000E-04     0.729559748428E+01     0.300007775202E+03     0.300000000000E+03     0.100000007073E-09
     0.100000000000E-04     0.742138364780E+01     0.300007623960E+03     0.300000000000E+03     0.100000006229E-09
     0.100000000000E-04     0.754716981132E+01     0.300007475840E+03     0.300000000000E+03     0.100000005486E-09
     0.100000000000E-04     0.767295597484E+01     0.300007330784E+03     0.300000000000E+03     0.100000004831E-09
     0.100000000000E-04     0.779874213836E+01     0.300007188736E+03     0.300000000000E+03     0.100000004254E-09
     0.100000000000E-04     0.792452830189E+01     0.300007049640E+03     0.300000000000E+03     0.100000003746E-09
     0.100000000000E-04     0.805031446541E+01     0.300006913441E+03     0.300000000000E+03     0.100000003299E-09
     0.100000000000E-04     0.817610062893E+01     0.300006780087E+03     0.300000000000E+03     0.100000002905E-09
     0.100000000000E-04     0.830188679245E+01     0.300006649523E+03     0.300000000000E+03     0.100000002559E-09
     0.100000000000E-04     0.842767295597E+01     0.300006521698E+03     0.300000000000E+03     0.100000002253E-09
     0.100000000000E-04     0.855345911950E+01     0.300006396560E+03     0.300000000000E+03     0.100000001984E-09
     0.100000000000E-04     0.867924528302E+01     0.300006274059E+03     0.300000000000E+03     0.100000001747E-09
     0.100000000000E-04     0.880503144654E+01     0.300006154145E+03     0.300000000000E+03     0.100000001539E-09
     0.100000000000E-04     0.893081761006E+01     0.300006036771E+03     0.300000000000E+03     0.100000001355E-09
     0.100000000000E-04     0.905660377358E+01     0.300005921889E+03     0.300000000000E+03     0.100000001193E-09
     0.100000000000E-04     0.918238993711E+01     0.300005809451E+03     0.300000000000E+03     0.100000001051E-09
     0.100000000000E-04     0.930817610063E+01     0.300005699413E+03     0.300000000000E+03     0.100000000926E-09
     0.100000000000E-04     0.943396226415E+01     0.300005591729E+03     0.300000000000E+03     0.100000000815E-09
     0.100000000000E-04     0.955974842767E+01     0.300005486355E+03     0.300000000000E+03     0.100000000718E-09
     0.100000000000E-04     0.968553459119E+01     0.300005383249E+03     0.300000000000E+03     0.100000000632E-09
     0.100000000000E-04     0.981132075472E+01     0.300005282368E+03     0.300000000000E+03     0.100000000557E-09
     0.100000000000E-04     0.993710691824E+01     0.300005183670E+03     0.300000000000E+03     0.100000000490E-09
     0.100000000000E-04     0.100628930818E+02     0.300005087116E+03     0.300000000000E+03     0.100000000432E-09
     0.100000000000E-04     0.101886792453E+02     0.300004992666E+03     0.300000000000E+03     0.100000000380E-09
     0.100000000000E-04     0.103144654088E+02     0.300004900280E+03     0.300000000000E+03     0.100000000335E-09
     0.100000000000E-04     0.104402515723E+02     0.300004809921E+03     0.300000000000E+03     0.100000000295E-09
     0.100000000000E-04     0.105660377358E+02     0.300004721552E+03     0.300000000000E+03     0.100000000260E-09
     0.100000000000E-04     0.106918238994E+02     0.300004635136E+03     0.300000000000E+03     0.100000000229E-09
     0.100000000000E-04     0.108176100629E+02     0.300004550637E+03     0.300000000000E+03     0.100000000201E-09
     0.100000000000E-04     0.109433962264E+02     0.300004468022E+03     0.300000000000E+03     0.100000000177E-09
     0.100000000000E-04     0.110691823899E+02     0.300004387255E+03     0.300000000000E+03     0.100000000156E-09
     0.100000000000E-04     0.111949685535E+02     0.300004308304E+03     0.300000000000E+03     0.100000000138E-09
     0.100000000000E-04     0.113207547170E+02     0.300004231135E+03     0.300000000000E+03     0.100000000121E-09
     0.100000000000E-04     0.114465408805E+02     0.300004155718E+03     0.300000000000E+03     0.100000000107E-09
     0.100000000000E-04     0.115723270440E+02     0.300004082020E+03     0.300000000000E+03     0.100000000094E-09
     0.100000000000E-04     0.116981132075E+02     0.300004010012E+03     0.300000000000E+03     0.100000000083E-09
     0.100000000000E-04     0.118238993711E+02     0.300003939664E+03     0.300000000000E+03     0.100000000073E-09
     0.100000000000E-04     0.119496855346E+02     0.300003870946E+03     0.300000000000E+03     0.100000000064E-09
     0.100000000000E-04     0.120754716981E+02     0.300003803830E+03     0.300000000000E+03     0.100000000056E-09
     0.100000000000E-04     0.122012578616E+02     0.300003738289E+03     0.300000000000E+03     0.100000000050E-09
     0.100000000000E-04     0.123270440252E+02     0.300003674295E+03     0.300000000000E+03     0.100000000044E-09
     0.100000000000E-04     0.124528301887E+02     0.300003611822E+03     0.300000000000E+03     0.100000000039E-09
     0.100000000000E-04     0.125786163522E+02     0.300003550844E+03     0.300000000000E+03     0.100000000034E-09
     0.100000000000E-04     0.127044025157E+02     0.300003491336E+03     0.300000000000E+03     0.100000000030E-09
     0.100000000000E-04     0.128301886792E+02     0.300003433273E+03     0.300000000000E+03     0.100000000026E-09
     0.100000000000E-04     0.129559748428E+02     0.300003376632E+03     0.300000000000E+03     0.100000000023E-09
     0.100000000000E-04     0.130817610063E+02     0.300003321388E+03     0.300000000000E+03     0.100000000020E-09
     0.100000000000E-04     0.132075471698E+02     0.300003267519E+03     0.300000000000E+03     0.100000000018E-09
     0.100000000000E-04     0.133333333333E+02     0.300003215003E+03     0.300000000000E+03     0.100000000016E-09
     0.100000000000E-04     0.134591194969E+02     0.300003163818E+03     0.300000000000E+03     0.100000000014E-09
     0.100000000000E-04     0.135849056604E+02     0.300003113943E+03     0.300000000000E+03     0.100000000012E-09
     0.100000000000E-04     0.137106918239E+02     0.300003065356E+03     0.300000000000E+03     0.100000000011E-09
     0.100000000000E-04     0.138364779874E+02     0.300003018039E+03     0.300000000000E+03     0.100000000010E-09
     0.100000000000E-04     0.139622641509E+02     0.300002971971E+03     0.300000000000E+03     0.100000000008E-09
     0.100000000000E-04     0.140880503145E+02     0.300002927134E+03     0.300000000000E+03     0.100000000007E-09
     0.100000000000E-04     0.142138364780E+02     0.300002883508E+03     0.300000000000E+03     0.100000000007E-09
     0.100000000000E-04     0.143396226415E+02     0.300002841076E+03     0.300000000000E+03     0.100000000006E-09
     0.100000000000E-04     0.144654088050E+02     0.300002799820E+03     0.300000000000E+03     0.100000000005E-09
     0.100000000000E-04     0.145911949686E+02     0.300002759724E+03     0.300000000000E+03     0.100000000004E-09
     0.100000000000E-04     0.147169811321E+02     0.300002720769E+03     0.300000000000E+03     0.100000000004E-09
     0.100000000000E-04     0.148427672956E+02     0.300002682942E+03     0.300000000000E+03     0.100000000003E-09
     0.100000000000E-04     0.149685534591E+02     0.300002646225E+03     0.300000000000E+03     0.100000000003E-09
     0.100000000000E-04     0.150943396226E+02     0.300002610603E+03     0.300000000000E+03     0.100000000003E-09
     0.100000000000E-04     0.152201257862E+02     0.300002576062E+03     0.300000000000E+03     0.100000000002E-09
     0.100000000000E-04     0.153459119497E+02     0.300002542588E+03     0.300000000000E+03     0.100000000002E-09
     0.100000000000E-04     0.154716981132E+02     0.300002510166E+03     0.300000000000E+03     0.100000000002E-09
     0.100000000000E-04     0.155974842767E+02     0.300002478784E+03     0.300000000000E+03     0.100000000002E-09
     0.100000000000E-04     0.157232704403E+02     0.300002448428E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.158490566038E+02     0.300002419085E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.159748427673E+02     0.300002390744E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.161006289308E+02     0.300002363393E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.162264150943E+02     0.300002337020E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.163522012579E+02     0.300002311615E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.164779874214E+02     0.300002287167E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.166037735849E+02     0.300002263665E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.167295597484E+02     0.300002241101E+03     0.300000000000E+03     0.100000000001E-09
     0.100000000000E-04     0.168553459119E+02     0.300002219465E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.169811320755E+02     0.300002198747E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.171069182390E+02     0.300002178940E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.172327044025E+02     0.300002160035E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.173584905660E+02     0.300002142024E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.174842767296E+02     0.300002124900E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.176100628931E+02     0.300002108656E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.177358490566E+02     0.300002093285E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.178616352201E+02     0.300002078780E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.179874213836E+02     0.300002065136E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.181132075472E+02     0.300002052347E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.182389937107E+02     0.300002040408E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.183647798742E+02     0.300002029313E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.184905660377E+02     0.300002019058E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.186163522013E+02     0.300002009640E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.187421383648E+02     0.300002001053E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.188679245283E+02     0.300001993295E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.189937106918E+02     0.300001986362E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.191194968553E+02     0.300001980252E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.192452830189E+02     0.300001974961E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.193710691824E+02     0.300001970488E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.194968553459E+02     0.300001966831E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.196226415094E+02     0.300001963988E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.197484276730E+02     0.300001961958E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.198742138365E+02     0.300001960741E+03     0.300000000000E+03     0.100000000000E-09
     0.100000000000E-04     0.200000000000E+02     0.300001960335E+03     0.300000000000E+03     0.100000000000E-09
 
     0.100000000000E+00     0.000000000000E+00     0.657736360310E+03     0.300000000000E+03     0.922958617915E-09
     0.100000000000E+00     0.125786163522E+00     0.657736289304E+03     0.300000000000E+03     0.849234962651E-09
     0.100000000000E+00     0.251572327044E+00     0.657736089662E+03     0.300000000000E+03     0.759812494938E-09
     0.100000000000E+00     0.377358490566E+00     0.657735777677E+03     0.300000000000E+03     0.681057666234E-09
     0.100000000000E+00     0.503144654088E+00     0.657735367666E+03     0.300000000000E+03     0.611702966328E-09
     0.100000000000E+00     0.628930817610E+00     0.657734872242E+03     0.300000000000E+03     0.550626402445E-09
     0.100000000000E+00     0.754716981132E+00     0.657734302516E+03     0.300000000000E+03     0.496839901158E-09
     0.100000000000E+00     0.880503144654E+00     0.657733668269E+03     0.300000000000E+03     0.449473324901E-09
     0.100000000000E+00     0.100628930818E+01     0.657732978117E+03     0.300000000000E+03     0.407760395215E-09
     0.100000000000E+00     0.113207547170E+01     0.657732239646E+03     0.300000000000E+03     0.371026296182E-09
     0.100000000000E+00     0.125786163522E+01     0.657731459537E+03     0.300000000000E+03     0.338676757517E-09
     0.100000000000E+00     0.138364779874E+01     0.657730643673E+03     0.300000000000E+03     0.310188440684E-09
     0.100000000000E+00     0.150943396226E+01     0.657729797235E+03     0.300000000000E+03     0.285100472525E-09
     0.100000000000E+00     0.163522012579E+01     0.657728924785E+03     0.300000000000E+03     0.263006989429E-09
     0.100000000000E+00     0.176100628931E+01     0.657728030341E+03     0.300000000000E+03     0.243550571430E-09
     0.100000000000E+00     0.188679245283E+01     0.657727117442E+03     0.300000000000E+03     0.226416459993E-09
     0.100000000000E+00     0.201257861635E+01     0.657726189204E+03     0.300000000000E+03     0.211327465979E-09
     0.100000000000E+00     0.213836477987E+01     0.657725248370E+03     0.300000000000E+03     0.198039485380E-09
     0.100000000000E+00     0.226415094340E+01     0.657724297356E+03     0.300000000000E+03     0.186337550299E-09
     0.100000000000E+00     0.238993710692E+01     0.657723338292E+03     0.300000000000E+03     0.176032351278E-09
     0.100000000000E+00     0.251572327044E+01     0.657722373050E+03     0.300000000000E+03     0.166957174728E-09
     0.100000000000E+00     0.264150943396E+01     0.657721403282E+03     0.300000000000E+03     0.158965205891E-09
     0.100000000000E+00     0.276729559748E+01     0.657720430440E+03     0.300000000000E+03     0.151927153735E-09
     0.100000000000E+00     0.289308176101E+01     0.657719455804E+03     0.300000000000E+03     0.145729159329E-09
     0.100000000000E+00     0.301886792453E+01     0.657718480502E+03     0.300000000000E+03     0.140270953875E-09
     0.100000000000E+00     0.314465408805E+01     0.657717505526E+03     0.300000000000E+03     0.135464236601E-09
     0.100000000000E+00     0.327044025157E+01     0.657716531749E+03     0.300000000000E+03     0.131231246262E-09
     0.100000000000E+00     0.339622641509E+01     0.657715559943E+03     0.300000000000E+03     0.127503503150E-09
     0.100000000000E+00     0.352201257862E+01     0.657714590784E+03     0.300000000000E+03     0.124220701255E-09
     0.100000000000E+00     0.364779874214E+01     0.657713624870E+03     0.300000000000E+03     0.121329732656E-09
     0.100000000000E+00     0.377358490566E+01     0.657712662727E+03     0.300000000000E+03     0.118783828362E-09
     0.100000000000E+00     0.389937106918E+01     0.657711704816E+03     0.300000000000E+03     0.116541801700E-09
     0.100000000000E+00     0.402515723270E+01     0.657710751547E+03     0.300000000000E+03     0.114567382017E-09
     0.100000000000E+00     0.415094339623E+01     0.657709803279E+03     0.300000000000E+03     0.112828627902E-09
     0.100000000000E+00     0.427672955975E+01     0.657708860326E+03     0.300000000000E+03     0.111297410451E-09
     0.100000000000E+00     0.440251572327E+01     0.657707922969E+03     0.300000000000E+03     0.109948958211E-09
     0.100000000000E+00     0.452830188679E+01     0.657706991451E+03     0.300000000000E+03     0.108761456434E-09
     0.100000000000E+00     0.465408805031E+01     0.657706065990E+03     0.300000000000E+03     0.107715694167E-09
     0.100000000000E+00     0.477987421384E+01     0.657705146775E+03     0.300000000000E+03     0.106794753468E-09
     0.100000000000E+00     0.490566037736E+01     0.657704233974E+03     0.300000000000E+03     0.105983735706E-09
     0.100000000000E+00     0.503144654088E+01     0.657703327734E+03     0.300000000000E+03     0.105269520546E-09
     0.100000000000E+00     0.515723270440E+01     0.657702428185E+03     0.300000000000E+03     0.104640553685E-09
     0.100000000000E+00     0.528301886792E+01     0.657701535442E+03     0.300000000000E+03     0.104086659938E-09
     0.100000000000E+00     0.540880503145E+01     0.657700649605E+03     0.300000000000E+03     0.103598878621E-09
     0.100000000000E+00     0.553459119497E+01     0.657699770763E+03     0.300000000000E+03     0.103169318594E-09
     0.100000000000E+00     0.566037735849E+01     0.657698898995E+03     0.300000000000E+03     0.102791030598E-09
     0.100000000000E+00     0.578616352201E+01     0.657698034369E+03     0.300000000000E+03     0.102457894834E-09
     0.100000000000E+00     0.591194968553E+01     0.657697176945E+03     0.300000000000E+03     0.102164521958E-09
     0.100000000000E+00     0.603773584906E+01     0.657696326777E+03     0.300000000000E+03     0.101906165895E-09
     0.100000000000E+00     0.616352201258E+01     0.657695483913E+03     0.300000000000E+03     0.101678647060E-09
     0.100000000000E+00     0.628930817610E+01     0.657694648393E+03     0.300000000000E+03     0.101478284738E-09
     0.100000000000E+00     0.641509433962E+01     0.657693820254E+03     0.300000000000E+03     0.101301837545E-09
     0.100000000000E+00     0.654088050314E+01     0.657692999528E+03     0.300000000000E+03     0.101146450984E-09
     0.100000000000E+00     0.666666666667E+01     0.657692186243E+03     0.300000000000E+03     0.101009611272E-09
     0.100000000000E+00     0.679245283019E+01     0.657691380424E+03     0.300000000000E+03     0.100889104666E-09
     0.100000000000E+00     0.691823899371E+01     0.657690582094E+03     0.300000000000E+03     0.100782981659E-09
     0.100000000000E+00     0.704402515723E+01     0.657689791271E+03     0.300000000000E+03     0.100689525430E-09
     0.100000000000E+00     0.716981132075E+01     0.657689007973E+03     0.300000000000E+03     0.100607224082E-09
     0.100000000000E+00     0.729559748428E+01     0.657688232215E+03     0.300000000000E+03     0.100534746174E-09
     0.100000000000E+00     0.742138364780E+01     0.657687464009E+03     0.300000000000E+03     0.100470919187E-09
     0.100000000000E+00     0.754716981132E+01     0.657686703367E+03     0.300000000000E+03     0.100414710551E-09
     0.100000000000E+00     0.767295597484E+01     0.657685950301E+03     0.300000000000E+03     0.100365210944E-09
     0.100000000000E+00     0.779874213836E+01     0.657685204817E+03     0.300000000000E+03     0.100321619582E-09
     0.100000000000E+00     0.792452830189E+01     0.657684466926E+03     0.300000000000E+03     0.100283231258E-09
     0.100000000000E+00     0.805031446541E+01     0.657683736633E+03     0.300000000000E+03     0.100249424943E-09
     0.100000000000E+00     0.817610062893E+01     0.657683013945E+03     0.300000000000E+03     0.100219653729E-09
     0.100000000000E+00     0.830188679245E+01     0.657682298867E+03     0.300000000000E+03     0.100193435990E-09
     0.100000000000E+00     0.842767295597E+01     0.657681591405E+03     0.300000000000E+03     0.100170347584E-09
     0.100000000000E+00     0.855345911950E+01     0.657680891561E+03     0.300000000000E+03     0.100150014997E-09
     0.100000000000E+00     0.867924528302E+01     0.657680199341E+03     0.300000000000E+03     0.100132109296E-09
     0.100000000000E+00     0.880503144654E+01     0.657679514746E+03     0.300000000000E+03     0.100116340808E-09
     0.100000000000E+00     0.893081761006E+01     0.657678837781E+03     0.300000000000E+03     0.100102454438E-09
     0.100000000000E+00     0.905660377358E+01     0.657678168448E+03     0.300000000000E+03     0.100090225537E-09
     0.100000000000E+00     0.918238993711E+01     0.657677506749E+03     0.300000000000E+03     0.100079456270E-09
     0.100000000000E+00     0.930817610063E+01     0.657676852686E+03     0.300000000000E+03     0.100069972417E-09
     0.100000000000E+00     0.943396226415E+01     0.657676206260E+03     0.300000000000E+03     0.100061620550E-09
     0.100000000000E+00     0.955974842767E+01     0.657675567473E+03     0.300000000000E+03     0.100054265558E-09
     0.100000000000E+00     0.968553459119E+01     0.657674936328E+03     0.300000000000E+03     0.100047788453E-09
     0.100000000000E+00     0.981132075472E+01     0.657674312824E+03     0.300000000000E+03     0.100042084452E-09
     0.100000000000E+00     0.993710691824E+01     0.657673696963E+03     0.300000000000E+03     0.100037061276E-09
     0.100000000000E+00     0.100628930818E+02     0.657673088745E+03     0.300000000000E+03     0.100032637664E-09
     0.100000000000E+00     0.101886792453E+02     0.657672488173E+03     0.300000000000E+03     0.100028742052E-09
     0.100000000000E+00     0.103144654088E+02     0.657671895245E+03     0.300000000000E+03     0.100025311418E-09
     0.100000000000E+00     0.104402515723E+02     0.657671309964E+03     0.300000000000E+03     0.100022290262E-09
     0.100000000000E+00     0.105660377358E+02     0.657670732329E+03     0.300000000000E+03     0.100019629709E-09
     0.100000000000E+00     0.106918238994E+02     0.657670162342E+03     0.300000000000E+03     0.100017286719E-09
     0.100000000000E+00     0.108176100629E+02     0.657669600002E+03     0.300000000000E+03     0.100015223386E-09
     0.100000000000E+00     0.109433962264E+02     0.657669045310E+03     0.300000000000E+03     0.100013406332E-09
     0.100000000000E+00     0.110691823899E+02     0.657668498266E+03     0.300000000000E+03     0.100011806160E-09
     0.100000000000E+00     0.111949685535E+02     0.657667958870E+03     0.300000000000E+03     0.100010396984E-09
     0.100000000000E+00     0.113207547170E+02     0.657667427124E+03     0.300000000000E+03     0.100009156006E-09
     0.100000000000E+00     0.114465408805E+02     0.657666903027E+03     0.300000000000E+03     0.100008063151E-09
     0.100000000000E+00     0.115723270440E+02     0.657666386579E+03     0.300000000000E+03     0.100007100738E-09
     0.100000000000E+00     0.116981132075E+02     0.657665877780E+03     0.300000000000E+03     0.100006253198E-09
     0.100000000000E+00     0.118238993711E+02     0.657665376632E+03     0.300000000000E+03     0.100005506820E-09
     0.100000000000E+00     0.119496855346E+02     0.657664883133E+03     0.300000000000E+03     0.100004849529E-09
     0.100000000000E+00     0.120754716981E+02     0.657664397284E+03     0.300000000000E+03     0.100004270692E-09
     0.100000000000E+00     0.122012578616E+02     0.657663919085E+03     0.300000000000E+03     0.100003760945E-09
     0.100000000000E+00     0.123270440252E+02     0.657663448537E+03     0.300000000000E+03     0.100003312041E-09
     0.100000000000E+00     0.124528301887E+02     0.657662985638E+03     0.300000000000E+03     0.100002916718E-09
     0.100000000000E+00     0.125786163522E+02     0.657662530391E+03     0.300000000000E+03     0.100002568580E-09
     0.100000000000E+00     0.127044025157E+02     0.657662082793E+03     0.300000000000E+03     0.100002261996E-09
     0.100000000000E+00     0.128301886792E+02     0.657661642847E+03     0.300000000000E+03     0.100001992006E-09
     0.100000000000E+00     0.129559748428E+02     0.657661210551E+03     0.300000000000E+03     0.100001754241E-09
     0.100000000000E+00     0.130817610063E+02     0.657660785905E+03     0.300000000000E+03     0.100001544856E-09
     0.100000000000E+00     0.132075471698E+02     0.657660368911E+03     0.300000000000E+03     0.100001360463E-09
     0.100000000000E+00     0.133333333333E+02     0.657659959567E+03     0.300000000000E+03     0.100001198079E-09
     0.100000000000E+00     0.134591194969E+02     0.657659557874E+03     0.300000000000E+03     0.100001055077E-09
     0.100000000000E+00     0.135849056604E+02     0.657659163832E+03     0.300000000000E+03     0.100000929144E-09
     0.100000000000E+00     0.137106918239E+02     0.657658777440E+03     0.300000000000E+03     0.100000818242E-09
     0.100000000000E+00     0.138364779874E+02     0.657658398700E+03     0.300000000000E+03     0.100000720577E-09
     0.100000000000E+00     0.139622641509E+02     0.657658027611E+03     0.300000000000E+03     0.100000634569E-09
